avg_temp,avg_humidity,avg_wind_speed,avg_rain_1h,avg_clouds_all
280.7,74.1,1.7,0.0,19.5
280.0,72.7,1.9,0.0,13.5
279.1,71.2,2.7,0.1,14.8
279.5,72.6,3.5,0.0,9.2
278.0,79.0,1.6,0.0,2.0
277.9,76.0,2.0,0.0,4.0
276.9,87.2,1.7,0.0,7.6
276.9,81.5,1.1,0.0,11.1
276.9,83.8,1.3,0.0,7.5
277.0,81.7,1.1,0.0,11.5
278.4,73.5,1.7,0.0,28.5
279.9,74.1,0.4,0.0,20.0
281.0,72.8,2.5,0.0,14.0
282.5,52.9,2.4,0.0,28.5
283.1,52.1,2.0,0.0,40.0
283.9,50.5,2.9,0.0,29.5
284.5,45.3,2.9,0.0,29.5
284.2,57.7,4.0,0.0,40.0
283.6,64.0,2.5,0.0,36.7
282.2,66.6,2.7,0.0,30.0
281.0,72.7,2.0,0.0,10.0
280.3,72.1,2.1,0.0,19.5
278.4,72.8,1.3,0.0,0.0
277.8,76.5,0.7,0.0,2.0
276.3,81.7,1.4,0.0,2.4
275.7,84.3,1.4,0.0,2.4
275.5,85.3,1.7,0.0,4.4
275.0,88.5,2.3,0.0,2.0
274.6,89.9,2.5,0.0,2.0
274.5,89.5,2.0,0.0,8.8
274.2,91.0,2.1,0.0,7.5
274.4,87.6,2.6,0.0,7.5
274.0,88.8,2.9,0.0,7.5
274.4,91.2,1.7,0.0,7.5
276.6,76.8,2.8,0.0,7.5
278.9,66.4,3.6,0.0,7.5
280.7,61.7,3.1,0.0,13.5
282.3,60.4,4.1,0.0,14.0
283.7,52.0,5.1,0.0,24.5
284.5,52.8,5.8,0.0,26.5
284.9,54.3,3.8,0.0,26.5
284.8,55.5,5.0,0.0,16.0
284.2,56.9,4.9,0.0,19.5
283.1,60.9,4.8,0.0,7.5
282.5,74.5,2.8,0.0,7.5
282.7,63.6,2.8,0.0,7.5
281.9,66.3,3.2,0.0,13.5
281.1,70.9,2.2,0.0,7.5
280.8,73.7,2.9,0.0,20.7
280.5,77.8,2.2,0.1,9.2
280.0,79.9,2.2,0.0,9.2
279.8,80.5,2.5,0.0,15.2
280.1,78.4,2.9,0.1,15.2
280.5,80.8,2.6,0.1,31.5
280.6,82.3,2.5,0.1,30.0
280.8,81.4,3.5,0.1,30.0
281.6,82.0,3.5,0.0,30.0
281.4,82.3,3.2,0.0,34.0
281.9,81.7,3.2,0.0,44.5
283.3,78.9,4.1,0.0,49.0
284.2,76.3,4.4,0.0,53.0
284.6,75.6,4.2,0.0,49.0
285.3,75.3,5.0,0.0,43.0
286.2,73.5,5.7,0.0,52.5
286.4,73.2,5.9,0.0,46.5
286.7,73.9,6.8,0.0,46.5
286.1,75.7,5.6,0.0,46.1
285.5,78.1,3.6,0.0,45.1
285.6,76.0,4.3,0.0,45.1
285.4,80.7,4.0,0.0,55.6
286.0,74.6,5.9,0.0,51.1
285.7,77.9,5.1,0.0,47.5
285.1,80.9,4.9,0.0,48.8
284.8,84.2,7.0,0.0,38.5
284.7,83.1,6.1,0.0,40.4
284.9,82.8,5.2,0.0,60.0
285.3,75.3,3.9,0.3,28.7
284.9,79.6,4.9,0.0,14.0
284.4,77.4,4.3,0.0,17.5
283.8,77.5,2.3,0.0,17.5
284.2,81.8,4.8,0.0,21.0
283.9,82.4,5.0,0.0,39.0
283.9,80.4,3.2,0.0,47.5
285.0,74.0,2.8,0.1,49.0
286.0,69.3,5.0,0.1,52.0
286.7,67.7,4.4,0.1,48.5
286.9,57.9,5.2,0.0,44.0
287.6,57.2,4.5,0.1,48.5
286.9,56.2,4.4,0.1,48.0
286.4,55.9,3.8,0.0,37.5
285.2,65.5,3.1,0.0,35.0
284.3,62.6,2.7,0.1,29.0
283.6,73.7,1.3,0.0,19.5
283.2,58.7,2.5,0.0,19.5
282.2,63.8,1.6,0.1,15.5
281.7,65.0,2.6,0.0,15.5
281.2,66.6,2.2,0.0,16.5
280.4,67.6,2.4,0.0,13.2
279.1,71.5,2.3,0.0,9.2
279.2,71.8,1.6,0.0,2.0
278.3,72.4,1.6,0.0,7.5
278.1,76.2,2.0,0.0,9.0
277.4,77.2,1.8,0.0,7.5
277.1,74.9,2.6,0.0,7.5
277.1,81.9,1.5,0.0,7.5
277.1,86.0,2.5,0.0,7.5
278.1,73.1,1.2,0.1,7.5
280.6,65.4,1.5,0.0,7.5
282.7,51.8,3.3,0.1,7.5
283.9,64.4,3.2,0.0,7.5
284.8,57.6,3.4,0.0,13.5
285.5,39.0,2.3,0.0,13.5
285.7,38.2,2.7,0.0,17.5
285.6,40.5,2.7,0.0,23.5
283.8,57.0,2.3,0.0,13.5
282.2,60.7,2.3,0.0,10.0
281.3,64.3,1.6,0.0,4.0
281.0,57.9,3.9,0.0,4.0
280.3,61.3,4.6,0.0,4.0
278.9,64.5,1.6,0.0,7.5
278.6,63.7,2.6,0.0,4.0
277.3,67.2,3.1,0.0,9.2
277.4,65.8,3.0,0.0,9.2
276.8,70.0,1.4,0.0,7.5
276.6,69.1,1.5,0.0,7.5
276.8,66.6,1.4,0.0,7.5
275.8,75.5,1.7,0.0,7.5
275.0,78.3,2.1,0.0,7.5
274.8,84.6,1.0,0.0,7.5
274.7,84.6,1.3,0.0,7.5
276.8,70.8,0.8,0.0,11.5
279.4,65.0,2.2,0.0,17.5
281.7,47.0,1.7,0.0,13.5
283.1,44.0,2.2,0.0,13.5
284.5,40.6,2.1,0.0,17.5
285.1,39.3,3.3,0.0,14.0
285.2,40.7,3.6,0.0,17.5
284.4,39.8,3.3,0.0,17.5
283.5,40.3,2.9,0.0,10.0
281.4,47.6,1.2,0.0,7.5
279.9,53.6,0.8,0.0,7.5
279.4,60.3,1.7,0.0,7.5
277.8,65.3,1.8,0.0,7.5
277.0,67.0,0.6,0.0,7.5
276.5,69.3,1.0,0.0,6.4
276.9,71.2,0.8,0.0,4.8
275.9,76.1,0.7,0.0,4.8
275.5,82.7,1.4,0.0,4.0
275.3,82.0,0.9,0.0,2.0
275.0,83.9,0.7,0.0,2.0
274.2,92.5,1.2,0.0,9.0
274.8,84.1,1.4,0.0,7.5
274.3,87.7,0.9,0.0,4.0
274.8,81.0,2.4,0.0,10.0
276.0,85.4,1.6,0.0,13.5
278.6,73.3,1.3,0.0,4.0
280.5,61.9,3.2,0.0,13.5
282.2,54.1,2.3,0.0,21.0
283.0,52.9,2.0,0.0,19.5
283.9,50.9,3.6,0.0,13.5
284.3,50.4,4.6,0.0,19.5
284.6,58.4,2.9,0.0,19.5
284.1,56.2,1.5,0.1,7.5
282.8,63.0,3.2,0.0,7.5
282.7,68.4,2.8,0.0,19.5
281.2,75.2,3.0,0.0,19.5
282.1,69.7,1.6,0.1,25.5
280.5,82.5,2.7,0.0,36.0
281.2,78.9,2.1,0.0,31.0
281.1,79.3,0.9,0.0,22.2
281.4,77.5,3.6,0.0,13.2
281.2,76.7,1.9,0.0,35.0
281.2,77.3,6.2,0.0,23.0
280.6,81.7,6.3,0.0,23.0
279.5,79.9,3.7,0.0,22.5
279.3,85.5,2.4,0.0,22.5
278.4,85.4,0.7,0.0,15.5
278.0,81.4,0.9,0.0,19.0
278.6,77.0,1.2,0.0,12.0
280.6,70.5,3.9,0.0,19.0
282.2,65.2,3.0,0.0,17.0
283.7,60.1,1.1,0.0,19.0
284.9,50.7,3.4,0.0,28.5
285.2,46.1,2.3,0.0,14.0
285.6,45.6,2.1,0.0,14.0
285.8,47.2,2.4,0.0,14.0
285.0,50.8,1.7,0.0,20.0
283.2,59.1,1.9,0.0,20.0
282.5,61.3,2.1,0.0,30.5
281.2,66.7,2.5,0.0,39.5
280.5,70.0,2.0,0.0,39.5
279.7,72.6,2.6,0.0,45.0
279.0,73.8,1.6,0.0,28.5
278.4,75.5,1.5,0.0,29.0
277.8,77.4,1.8,0.0,25.4
277.2,79.5,1.7,0.0,18.4
276.0,84.3,2.3,0.0,12.4
276.1,84.4,2.0,0.0,28.5
275.4,88.3,2.1,0.0,34.0
275.5,87.1,2.0,0.0,14.0
275.4,90.1,2.0,0.0,17.5
275.4,89.2,1.5,0.0,17.5
276.4,84.1,0.4,0.0,15.0
278.7,73.6,1.1,0.0,13.5
281.0,66.6,0.9,0.0,15.0
281.7,63.7,0.6,0.0,16.0
283.8,50.5,0.4,0.0,10.0
284.9,48.5,1.3,0.0,4.0
285.6,54.8,1.7,0.0,8.0
285.9,54.1,0.8,0.0,14.0
284.7,55.3,2.5,0.0,7.5
282.6,67.2,2.1,0.0,7.5
282.1,67.2,1.6,0.0,7.5
281.0,71.9,4.0,0.0,31.0
280.1,72.8,1.5,0.0,34.5
279.3,76.6,3.6,0.0,34.5
278.3,78.5,2.8,0.0,34.5
279.1,78.8,3.2,0.0,31.0
279.3,76.0,0.5,0.0,36.0
279.3,73.9,2.6,0.0,31.5
279.6,76.7,1.9,0.0,31.5
279.0,78.7,2.9,0.0,36.0
278.6,81.1,2.6,0.0,30.0
278.0,81.1,1.3,0.0,34.0
277.9,78.3,0.9,0.0,38.0
278.0,78.3,2.1,0.0,38.0
278.4,76.0,1.7,0.0,24.0
280.8,61.1,1.9,0.0,22.0
283.4,59.2,1.3,0.0,4.0
285.0,54.3,0.8,0.0,4.0
286.0,52.2,0.4,0.0,6.0
287.1,47.0,1.0,0.0,6.0
286.7,51.8,1.3,0.0,2.0
287.1,50.6,1.4,0.0,2.0
286.0,57.5,1.8,0.0,2.0
283.6,67.0,0.7,0.0,2.0
281.9,70.9,1.7,0.0,2.0
280.5,74.7,0.3,0.0,2.0
279.4,79.8,0.2,0.0,4.0
278.5,87.4,0.7,0.0,2.0
278.4,86.5,0.6,0.0,9.0
278.1,87.7,0.8,0.0,7.5
277.6,88.6,1.8,0.0,2.4
277.0,85.4,0.6,0.0,9.0
277.0,83.6,0.7,0.0,9.0
276.6,90.5,1.4,0.0,7.5
276.2,93.7,0.6,0.0,7.5
275.8,95.8,1.2,0.0,7.5
276.1,90.9,1.1,0.0,7.5
276.5,85.4,1.3,0.0,7.5
277.9,84.0,1.5,0.0,7.5
281.7,69.7,2.0,0.0,9.0
284.1,59.7,1.4,0.0,7.5
285.8,53.7,1.7,0.0,9.0
287.1,52.7,1.1,0.0,7.5
287.6,49.9,1.6,0.0,15.0
287.7,48.5,2.3,0.0,13.5
287.2,52.8,2.2,0.0,13.5
285.9,57.1,0.9,0.0,7.5
284.4,62.7,2.2,0.0,7.5
283.5,81.5,0.8,0.0,33.9
281.9,72.5,2.8,0.0,7.5
281.7,68.9,2.6,0.0,7.5
279.9,78.1,2.4,0.0,7.5
279.9,78.1,2.4,0.0,7.5
278.8,83.6,2.2,0.0,8.8
278.2,85.1,2.5,0.0,7.5
278.3,79.7,2.5,0.0,8.0
278.0,79.0,3.1,0.0,7.5
277.0,89.0,2.4,0.0,7.5
277.3,87.2,2.5,0.0,15.5
277.4,80.2,3.1,0.0,15.5
278.5,79.3,2.6,0.0,22.5
278.3,84.0,1.2,0.0,22.5
279.5,82.7,1.4,0.0,22.5
281.0,71.5,2.9,0.0,22.5
283.2,68.3,2.1,0.0,22.5
284.7,61.1,1.2,0.0,22.5
285.6,59.0,2.2,0.0,22.5
286.2,58.3,2.4,0.0,22.5
286.7,57.1,2.3,0.0,11.5
286.3,60.4,2.0,0.0,11.5
285.4,65.9,1.4,0.0,17.5
283.8,71.9,1.6,0.0,17.5
282.5,78.3,1.1,0.0,11.5
282.4,81.0,1.3,0.0,7.5
281.1,85.3,1.2,0.0,13.5
279.9,93.2,0.9,0.0,11.5
279.3,89.1,2.2,0.0,15.0
278.5,92.6,1.1,0.0,9.5
277.6,88.8,2.1,0.0,0.8
277.5,96.5,0.4,0.0,2.0
276.7,95.9,1.4,0.0,2.0
276.6,98.0,1.3,0.0,0.0
276.4,90.2,1.5,0.0,7.5
276.7,88.8,1.9,0.0,7.5
277.2,91.2,1.8,0.0,0.0
276.5,93.8,1.4,0.0,6.0
277.6,89.2,1.4,0.0,6.0
281.3,79.9,1.6,0.0,15.5
283.3,71.9,2.3,0.0,33.0
284.8,66.2,2.0,0.0,22.5
286.3,57.4,2.4,0.0,6.0
287.1,57.0,2.5,0.0,0.0
287.6,57.4,2.4,0.0,0.0
286.6,59.4,1.5,0.0,0.0
285.8,65.1,1.8,0.0,0.0
283.5,76.4,0.8,0.0,0.0
281.8,80.3,1.0,0.0,0.0
280.0,87.2,2.4,0.0,0.0
278.9,90.6,0.7,0.0,0.0
278.9,93.1,1.8,0.0,0.0
277.5,96.6,2.1,0.0,3.6
277.4,95.2,2.1,0.0,3.6
276.5,89.2,2.0,0.0,20.2
276.2,91.5,2.6,0.0,29.0
276.1,90.2,2.5,0.0,10.8
275.7,95.1,2.5,0.0,10.8
275.3,95.1,2.5,0.0,28.0
275.2,93.9,2.2,0.0,15.2
275.9,93.3,2.5,0.0,38.2
275.7,92.6,2.3,0.0,51.4
276.7,91.1,0.4,0.1,57.0
278.1,92.5,2.5,0.0,61.0
279.7,84.1,2.4,0.0,57.5
281.5,75.0,1.6,0.0,59.5
283.2,75.6,2.8,0.0,59.5
283.9,72.7,2.8,0.0,63.0
283.9,72.8,3.0,0.0,63.0
284.2,75.2,3.4,0.0,59.5
283.4,76.3,0.9,0.0,55.5
282.4,87.1,1.8,0.4,41.0
281.4,83.6,1.6,0.0,26.5
281.4,82.3,2.6,0.0,28.5
281.5,88.4,2.5,0.0,30.5
281.4,89.8,3.5,0.2,54.5
281.1,89.5,2.7,0.1,30.0
281.0,90.5,3.0,0.1,40.9
281.5,89.5,2.0,0.2,45.4
281.7,87.7,3.0,0.0,36.9
281.0,90.4,2.4,0.1,39.9
281.1,88.6,2.2,0.1,41.5
280.7,84.4,2.9,0.1,25.5
281.0,88.6,2.1,0.3,27.5
280.3,88.3,2.9,0.0,16.0
279.9,90.7,2.7,0.0,30.0
280.0,89.8,2.7,0.0,37.4
281.4,83.5,2.7,0.0,35.0
282.8,77.0,2.6,0.0,22.0
283.6,71.5,3.2,0.0,20.4
284.9,66.5,3.7,0.0,18.0
285.2,61.9,4.6,0.1,34.5
284.8,58.4,5.5,0.0,20.0
284.3,62.1,6.3,0.0,18.0
283.0,65.0,4.8,0.0,40.0
282.3,65.6,4.9,0.0,40.0
281.9,70.8,5.2,0.0,32.5
281.5,71.9,5.6,0.0,32.5
281.9,71.0,5.4,0.0,41.0
282.6,69.6,4.1,0.0,42.5
282.7,70.4,6.4,0.1,42.5
282.4,75.6,6.9,0.2,47.5
282.6,73.3,6.5,0.2,44.0
283.5,68.7,6.9,0.1,62.6
282.9,76.9,6.2,0.1,64.6
282.9,81.6,6.4,0.2,56.5
282.7,73.8,7.3,0.1,53.5
283.4,69.9,7.4,0.1,43.0
283.3,73.5,8.2,0.2,38.5
282.2,71.8,7.5,0.1,31.0
282.6,70.5,5.3,0.1,31.0
284.4,59.5,8.4,0.0,22.0
285.3,54.1,9.5,0.0,27.5
285.3,54.9,8.1,0.0,33.5
285.5,54.5,9.7,0.0,37.0
285.9,58.7,10.8,0.1,37.0
285.9,59.2,9.1,0.0,37.0
285.5,49.4,8.3,0.0,37.0
284.5,75.5,7.1,0.0,38.0
283.6,70.0,4.8,0.0,31.0
283.1,72.8,5.7,0.0,25.5
282.8,74.8,4.9,0.0,19.5
282.3,84.1,4.3,0.0,19.5
281.9,75.6,4.9,0.1,19.5
281.7,75.8,4.1,0.0,7.5
281.8,75.8,3.9,0.1,21.2
281.1,73.2,3.8,0.1,15.2
281.1,72.2,4.4,0.0,21.2
281.1,83.6,3.8,0.0,28.7
280.8,86.2,4.7,0.0,25.0
280.6,87.3,4.6,0.0,15.5
280.7,79.9,5.0,0.0,15.5
280.7,82.2,4.4,0.0,32.0
280.9,80.7,4.6,0.0,32.0
281.3,90.4,2.4,0.1,29.5
283.2,76.1,3.0,0.1,56.0
284.6,70.4,3.6,0.1,46.0
285.3,72.7,3.5,0.0,41.5
287.0,61.6,5.6,0.0,50.0
287.7,61.1,5.5,0.1,57.0
288.1,61.3,5.3,0.0,56.0
288.1,59.6,5.2,0.0,62.0
287.5,60.5,4.2,0.0,68.0
286.2,69.5,3.8,0.1,57.5
286.0,68.0,2.6,0.0,38.0
285.4,71.0,4.0,0.0,27.5
284.7,72.6,3.1,0.0,31.0
284.2,73.5,3.7,0.1,31.0
284.0,77.4,2.9,0.0,28.2
283.2,77.1,1.9,0.0,23.9
283.3,74.6,3.3,0.0,25.4
282.6,76.8,2.4,0.0,14.3
282.4,76.6,2.8,0.0,14.3
282.0,77.3,3.4,0.0,11.0
281.6,82.4,2.7,0.0,28.5
280.6,93.3,1.8,0.0,21.0
280.8,92.1,2.4,0.0,42.0
280.7,92.1,2.0,0.0,53.5
282.0,88.0,2.9,0.1,55.0
283.7,84.5,3.9,0.0,48.5
284.9,78.5,7.0,0.1,50.0
286.4,72.5,4.3,0.0,43.0
288.0,66.2,4.2,0.0,37.0
289.5,61.8,4.1,0.0,25.5
290.0,62.1,4.6,0.0,31.5
289.4,63.0,4.7,0.0,25.5
288.5,63.2,2.4,0.0,27.0
287.0,74.5,4.0,0.0,21.0
286.2,74.1,2.9,0.0,19.5
285.4,71.5,2.4,0.0,19.5
284.8,77.1,2.7,0.0,13.5
283.7,82.5,1.7,0.0,13.5
283.5,86.1,2.1,0.0,13.0
284.7,81.2,4.3,0.0,15.0
285.2,83.8,4.0,0.0,15.0
284.5,82.2,2.4,0.0,37.4
284.6,84.5,2.5,0.0,59.9
284.2,84.5,2.8,0.0,36.5
284.7,82.7,2.6,0.0,34.5
284.0,87.1,2.9,0.0,22.5
283.7,84.9,4.8,0.0,33.0
283.7,85.6,5.0,0.0,40.5
285.2,81.5,2.5,0.0,44.5
286.6,77.3,4.0,0.0,40.0
288.5,68.5,4.9,0.0,14.0
290.1,60.7,4.8,0.0,14.0
291.0,54.7,5.5,0.0,16.0
291.8,51.8,5.6,0.0,20.0
292.0,53.3,5.2,0.0,20.0
291.7,54.1,5.1,0.0,18.0
289.7,60.5,3.3,0.0,4.0
288.1,65.8,2.4,0.0,4.0
286.0,75.5,1.8,0.0,0.0
285.2,76.5,2.4,0.0,0.0
284.2,83.6,1.9,0.0,0.0
283.2,83.1,1.6,0.0,2.4
282.5,86.1,1.5,0.0,22.8
281.5,86.2,1.3,0.0,22.8
281.1,89.7,1.9,0.0,26.4
281.2,89.3,0.8,0.0,29.7
281.3,87.9,1.2,0.0,34.2
281.6,82.6,3.1,0.0,40.2
280.8,90.6,1.2,0.0,31.4
281.4,89.1,1.4,0.0,38.4
280.9,89.1,1.0,0.0,32.4
280.9,89.7,1.6,0.0,25.5
281.7,86.6,3.0,0.0,38.5
283.6,75.4,1.0,0.0,47.5
285.6,71.7,3.0,0.0,46.5
287.4,64.3,3.7,0.0,48.5
287.9,60.3,4.6,0.0,42.0
287.6,56.4,6.5,0.0,52.5
288.3,59.6,6.4,0.0,46.5
287.6,61.2,5.6,0.2,48.5
286.5,63.4,6.8,0.1,31.5
286.2,66.6,5.1,0.1,42.5
286.2,63.1,6.0,0.1,33.9
285.9,63.2,4.9,0.0,14.0
285.6,62.2,4.8,0.0,14.0
285.0,65.1,3.3,0.0,12.0
284.8,64.1,4.5,0.0,8.0
283.9,59.0,3.3,0.0,2.0
283.6,64.0,4.5,0.0,0.0
282.8,74.5,4.4,0.0,0.0
282.0,68.3,4.7,0.0,6.0
281.5,60.9,3.8,0.0,2.4
281.0,69.4,3.1,0.0,0.0
280.3,67.8,2.8,0.0,2.0
279.8,67.3,3.7,0.0,0.0
279.8,83.1,2.5,0.0,6.0
279.9,68.1,2.9,0.0,4.0
282.1,63.3,4.4,0.0,0.0
283.7,57.4,4.9,0.0,2.0
284.9,50.0,5.9,0.0,10.0
285.4,49.6,5.7,0.0,2.0
286.3,47.2,6.8,0.0,2.0
287.0,47.0,6.0,0.1,19.5
286.3,53.2,6.0,0.0,30.0
286.0,57.4,6.3,0.1,13.5
285.5,60.3,5.3,0.1,30.0
285.1,60.9,5.2,0.0,30.0
285.1,64.3,5.6,0.0,30.0
283.9,66.2,5.8,0.0,13.5
284.5,66.7,5.7,0.0,7.5
284.1,66.4,5.5,0.1,13.5
283.4,69.6,3.7,0.0,7.5
283.4,68.1,5.9,0.0,14.8
283.3,72.5,5.0,0.0,9.2
282.0,74.9,3.9,0.0,2.0
282.0,71.5,3.1,0.0,2.0
282.3,69.3,4.1,0.0,7.5
282.3,69.9,3.7,0.0,7.5
282.5,70.9,2.0,0.0,19.5
282.0,69.4,3.1,0.0,17.5
282.4,70.4,2.2,0.0,17.5
282.7,75.3,3.9,0.0,17.5
285.2,70.0,5.1,0.1,17.5
286.3,64.0,4.9,0.0,17.5
287.1,60.5,5.0,0.0,34.0
287.9,59.5,4.1,0.0,25.0
288.6,57.7,4.0,0.0,14.0
288.7,60.4,4.5,0.0,29.5
288.6,60.5,3.9,0.0,29.5
287.2,69.2,3.3,0.0,30.5
285.8,74.5,2.4,0.0,17.5
285.9,74.4,3.9,0.0,26.9
285.0,74.5,2.1,0.0,6.4
285.0,75.8,3.5,0.0,6.4
284.1,82.0,2.9,0.0,6.0
284.6,79.1,3.9,0.0,9.5
284.4,79.9,2.6,0.0,2.0
284.6,82.3,3.8,0.0,30.3
284.7,80.4,2.5,0.0,33.1
285.0,81.8,3.9,0.0,30.6
284.8,81.4,3.0,0.0,32.1
283.8,83.5,3.0,0.0,42.6
284.2,83.2,2.9,0.0,32.1
284.8,81.9,3.0,0.0,49.5
285.5,81.6,2.5,0.0,50.0
286.9,80.6,4.3,0.0,48.0
287.7,78.0,4.7,0.0,48.5
289.4,72.4,4.1,0.0,50.0
290.3,69.1,4.2,0.0,38.5
290.4,64.9,6.2,0.0,23.5
291.2,65.0,5.2,0.0,23.5
291.0,62.0,4.6,0.0,23.5
290.5,68.7,3.3,0.0,29.5
289.0,68.3,2.8,0.0,18.0
288.1,73.1,3.1,0.0,16.0
287.9,76.5,3.5,0.0,17.5
287.7,78.2,3.2,0.0,14.0
287.1,80.8,3.2,0.0,20.0
287.2,77.0,3.7,0.0,23.5
286.5,79.9,4.0,0.0,20.0
286.7,79.8,4.1,0.0,12.0
286.5,83.7,2.4,0.0,39.0
286.3,81.8,3.6,0.0,42.0
286.2,81.4,2.1,0.0,47.5
286.4,81.3,2.4,0.0,42.0
286.7,81.1,1.7,0.0,35.5
286.7,80.0,3.4,0.0,42.0
286.3,80.3,3.3,0.0,44.0
286.1,80.7,3.5,0.0,44.0
287.8,74.8,4.9,0.0,45.5
289.5,70.9,5.0,0.0,43.5
290.1,65.9,4.3,0.0,37.5
290.7,60.6,5.9,0.0,39.5
291.7,57.3,4.8,0.0,33.0
291.1,59.0,4.7,0.0,43.5
291.0,56.6,5.5,0.0,27.0
289.9,60.5,5.8,0.0,29.0
288.3,66.8,3.9,0.0,15.0
287.5,69.7,3.9,0.0,13.0
287.3,68.2,3.8,0.0,15.0
287.2,67.4,4.3,0.0,11.0
286.7,69.7,4.3,0.0,11.0
286.6,69.0,3.4,0.0,9.0
286.0,71.7,3.4,0.0,10.2
286.2,69.5,4.6,0.0,31.5
285.6,71.6,4.1,0.0,35.7
285.6,72.1,3.4,0.0,35.5
285.0,72.9,2.5,0.0,31.5
285.1,73.1,3.5,0.0,31.5
285.2,71.6,4.3,0.0,37.5
284.7,73.2,4.2,0.0,34.5
284.6,76.5,4.3,0.0,43.0
285.4,70.5,6.3,0.1,47.5
286.0,70.2,3.9,0.0,46.0
286.7,69.4,3.7,0.0,41.5
287.9,59.4,6.8,0.0,41.5
287.9,59.7,6.3,0.0,46.0
288.3,58.5,6.1,0.0,48.5
288.2,63.5,5.5,0.0,42.5
287.8,62.7,5.3,0.3,42.5
287.2,65.2,4.8,0.1,38.0
285.6,72.8,3.0,0.3,41.5
284.9,73.2,2.9,0.3,41.5
284.9,74.4,3.1,0.3,46.0
284.3,75.1,1.9,0.3,38.0
284.0,80.0,3.6,0.1,41.5
283.1,80.9,3.7,0.1,37.5
282.6,80.6,2.3,0.2,35.7
281.7,83.9,1.8,0.2,39.2
280.7,88.4,1.5,0.4,37.3
279.7,86.7,2.0,0.4,39.2
279.4,89.8,1.4,0.4,28.7
279.1,91.8,1.9,0.1,37.5
278.7,93.3,2.1,0.1,34.0
279.4,81.0,2.5,0.2,40.0
278.9,86.7,2.3,0.3,61.0
279.5,86.0,2.6,0.3,76.0
280.1,85.6,2.1,0.3,77.0
280.9,79.8,2.9,0.3,75.0
282.4,79.9,4.0,0.3,53.0
283.2,80.6,2.2,0.3,63.5
283.4,80.2,2.5,0.4,63.5
283.2,81.6,3.3,0.3,75.5
283.2,77.9,3.5,0.3,63.5
282.4,85.8,2.5,0.3,75.5
282.2,85.2,3.0,0.4,73.4
281.1,87.0,4.4,0.4,71.9
281.5,83.6,2.7,0.4,65.4
281.2,85.9,2.2,0.1,65.4
281.0,85.3,3.5,0.1,65.0
280.5,89.0,3.4,0.4,60.4
280.2,90.2,3.5,0.0,41.7
280.5,87.6,2.2,0.2,60.4
280.4,90.6,1.6,0.2,56.4
279.7,92.5,1.8,0.3,58.1
279.4,91.9,2.0,0.2,56.4
279.8,89.7,3.7,0.2,57.6
279.5,88.6,1.3,0.1,56.5
279.1,91.2,2.4,0.1,56.5
279.4,92.0,3.0,0.2,60.5
279.2,89.5,2.4,0.6,63.0
279.8,88.1,1.4,0.1,56.5
280.4,85.4,2.2,0.4,56.5
280.6,85.2,2.2,0.3,56.5
281.0,80.5,2.7,0.4,63.0
281.2,81.0,2.7,0.3,68.5
281.2,81.3,3.4,0.0,62.0
281.2,78.0,2.3,0.1,40.5
280.8,81.7,2.3,0.2,58.5
280.2,85.4,1.8,0.1,36.0
280.2,81.0,1.5,0.0,44.5
280.0,87.3,0.7,0.0,28.5
279.3,87.4,1.5,0.0,16.0
278.1,92.8,1.1,0.0,8.0
277.4,91.0,1.0,0.0,32.8
277.2,90.6,1.9,0.0,24.8
276.6,90.7,1.1,0.0,6.0
277.1,88.6,1.7,0.0,27.5
276.3,94.7,1.4,0.0,24.0
276.3,96.6,0.4,0.0,42.7
276.1,94.0,2.1,0.1,30.7
276.0,97.2,1.1,0.1,36.7
276.1,91.2,0.7,0.1,24.7
275.7,93.7,1.4,0.1,19.0
276.0,91.9,0.7,0.1,24.7
278.0,84.0,2.5,0.0,38.2
279.9,74.3,2.0,0.0,17.5
281.7,74.9,2.5,0.0,19.0
283.1,60.0,1.7,0.0,31.0
283.7,54.3,0.6,0.0,29.5
284.2,57.5,2.3,0.0,29.5
284.0,59.1,1.9,0.0,24.0
283.1,65.9,1.7,0.0,18.0
281.4,78.6,1.3,0.0,2.0
280.1,81.5,1.6,0.0,0.0
279.2,82.2,0.9,0.0,12.0
278.3,83.6,1.4,0.0,14.0
277.7,86.8,0.9,0.0,0.0
277.2,84.8,0.7,0.0,0.0
277.0,84.8,0.8,0.0,0.0
276.7,84.7,1.0,0.0,0.0
276.5,87.9,1.3,0.0,4.0
275.8,87.3,2.8,0.0,10.0
275.4,91.3,2.4,0.0,24.4
275.4,90.0,1.3,0.0,13.6
275.1,91.0,1.6,0.0,25.6
275.4,86.6,1.3,0.0,13.6
275.6,86.8,1.5,0.0,12.8
276.5,80.3,1.6,0.0,18.3
277.9,77.7,2.5,0.0,12.8
279.6,69.5,2.4,0.0,31.6
280.5,67.2,4.0,0.0,14.0
281.9,67.0,3.3,0.0,13.5
282.5,63.4,4.2,0.1,40.0
282.6,63.4,3.5,0.1,49.0
282.2,66.7,2.9,0.4,47.5
281.5,83.3,2.7,0.2,49.0
281.2,68.5,3.2,0.3,43.5
280.8,72.5,2.5,0.1,43.5
280.5,75.4,2.7,0.3,39.5
280.4,87.6,3.0,0.0,35.5
280.6,89.3,3.4,0.1,43.5
280.5,86.8,3.3,0.0,39.6
280.0,88.6,2.0,0.2,62.5
